40.816128	-73.916134	2014-08-01 04:00:05	5766	7540.979331554554	1	LAYOVER_DURING	MTA NYCT_BX4	MTA NYCT_GH_C4-Weekday-140000_BX44A_127	28.64547548876726	MTA_103772
40.756832	-73.970076	2014-08-01 04:00:05	5868	6232.43081448201	0	IN_PROGRESS	MTA NYCT_M103	MTA NYCT_OH_C4-Weekday-137700_M101_110	213.8317759250349	MTA_402683
40.865128	-73.928287	2014-08-01 04:00:05	6040	3006.838326700148	1	IN_PROGRESS	MTA NYCT_M100	MTA NYCT_KB_C4-Weekday-141800_M100_338	293.7033454938937	MTA_404839
40.859513	-73.934373	2014-08-01 04:00:05	6383	15801.827703910676	1	LAYOVER_DURING	MTA NYCT_M4	MTA NYCT_MV_C4-Weekday-144500_M11_327	0	MTA_400639
40.821888	-73.945871	2014-08-01 04:00:05	6402	4713.2614336790575	1	IN_PROGRESS	MTA NYCT_M3	MTA NYCT_MV_C4-Weekday-141300_M3_235	101.31554737081751	MTA_400471
40.742365	-73.721811	2014-08-01 04:00:05	6452	10321.938620211717	0	IN_PROGRESS	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-141000_Q46_15	20.34407198059489	MTA_503588
40.755023	-73.706478	2014-08-01 04:00:05	6463	59.26168893036811	1	LAYOVER_DURING	MTA NYCT_Q46	MTA NYCT_QV_C4-Weekday-144000_MISC_300	318.53157800071494	MTA_904122
40.772014	-73.965150	2014-08-01 04:00:05	6702	5266.611206713787	0	IN_PROGRESS	MTA NYCT_M2	MTA NYCT_MV_C4-Weekday-142000_M3_239	85.77056989677658	MTA_400030
40.786450	-73.977859	2014-08-01 04:00:05	6733	4626.239352407152	1	IN_PROGRESS	MTA NYCT_M104	MTA NYCT_MQ_C4-Weekday-141500_M104_37	137.5035239856952	MTA_403164
40.614136	-74.111567	2014-08-01 04:00:05	7054	5180.371362757898	0	IN_PROGRESS	MTA NYCT_S66	MTA NYCT_CA_C4-Weekday-142500_MISC_504	44.86147721391171	MTA_200541
40.691835	-73.933976	2014-08-01 04:00:05	9459	5389.81271363226	0	IN_PROGRESS	MTA NYCT_B38	MTA NYCT_GA_C4-Weekday-141600_B60_732	46.40841196338988	MTA_303033
40.717340	-73.735461	2014-08-01 04:00:05	9531	11892.942839148975	1	IN_PROGRESS	MTA NYCT_Q27	MTA NYCT_QV_C4-Weekday-140000_MISC_308	14.269766288209212	MTA_500304
40.619212	-74.022408	2014-08-01 04:00:05	9615	10215.524339760537	0	IN_PROGRESS	MTA NYCT_B1	MTA NYCT_UP_C4-Weekday-SDon-139500_B36_423	263.008390600211	MTA_307501
40.624818	-73.965180	2014-08-01 04:00:06	480	2653.9750855697057	1	IN_PROGRESS	MTA NYCT_B11	MTA NYCT_JG_C4-Weekday-143000_B11_31	29.136028448258003	MTA_307482
40.758363	-73.829193	2014-08-01 04:00:06	646	9920.137510796994	0	IN_PROGRESS	MTABC_Q65	MTABC_6565572-CPPC4-CP_C4-Weekday-30	115.23220547927485	MTA_551051
40.786403	-73.950031	2014-08-01 04:00:06	1002	9730.267543316528	1	IN_PROGRESS	MTA NYCT_M101	MTA NYCT_OH_C4-Weekday-136000_M101_105	141.84986156027298	MTA_403418
40.643064	-74.074092	2014-08-01 04:00:06	4048	25.54549891789793	1	IN_PROGRESS	MTA NYCT_S74	MTA NYCT_CH_C4-Weekday-144000_MISC_886	242.93751443404472	MTA_200176
40.706976	-73.795325	2014-08-01 04:00:06	4151	10.961260335781844	1	IN_PROGRESS	MTABC_Q09	MTABC_6541124-JKPC4-JK_C4-Weekday-05-SDon	342.6272982139635	MTA_550035
40.676624	-73.843522	2014-08-01 04:00:06	4159	6034.207581338735	0	IN_PROGRESS	MTABC_Q41	MTABC_6540889-JKPC4-JK_C4-Weekday-05-SDon	162.14666474159458	MTA_550430
